period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,revenue,duplicate_no,row_number
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Hardrock,"",-1379,0,5148
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",1978831.01,0,5149
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Phosphate,"",1140,0,5150
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Potassium,"",-93318.5,0,5151
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Sodium,"",,0,5152
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",25499016.17,0,5153
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,"",37784444.78,0,5154
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",NGL,"",3324325.85,0,5155
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,"",47013019.97,0,5156
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Other Products,"",10635478.58,0,5157
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",649912.6,0,5158
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"",Not tied to a location,"","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",12200.07,0,5159
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",1056867.77,0,5160
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",100000,0,5161
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",1052.18,0,5162
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gypsum,"",320530.07,0,5163
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",194.33,0,5164
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",-2377.98,0,5165
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",1235568.58,0,5166
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Sand & Gravel,"",-4070.4,0,5167
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",157951.82,0,5168
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",2628293.16,0,5169
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",5369590.99,0,5170
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",171828.36,0,5171
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",13184141.6,0,5172
Monthly,2016,2016,4,April,7,2016-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Other Products,"",520976.94,0,5173
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",2076550,0,5174
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Not tied to a commodity,"",1990815.83,0,5175
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Gas,"",11287.07,0,5176
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",NGL,"",2242.32,0,5177
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil,"",204952.14,0,5178
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil & Gas,"",-881928,0,5179
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Sulfur,"",-1061.88,0,5180
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",19386155.58,0,5181
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,"",10604427.53,0,5182
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",NGL,"",5066349.04,0,5183
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,"",142809934.68,0,5184
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Other Products,"",-2811.32,0,5185
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",1297716,0,5186
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",246553.25,0,5187
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Coal,"",14198.7,0,5188
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gas,"",446.32,0,5189
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Geothermal,"",17046,0,5190
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gilsonite,"",1806,0,5191
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gold,"",1953,0,5192
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Hardrock,"",24979.1,0,5193
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil,"",-1242.02,0,5194
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil & Gas,"",1541809.66,0,5195
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Other Products,"",2723.63,0,5196
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Phosphate,"",19473,0,5197
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Potassium,"",-29292.29,0,5198
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Sodium,"",-25449.26,0,5199
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",64309,0,5200
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Geothermal,"",96774.87,0,5201
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gilsonite,"",301,0,5202
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gold,"",651,0,5203
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Hardrock,"",8210,0,5204
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",1289058.95,0,5205
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Phosphate,"",4510,0,5206
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Potassium,"",15439.5,0,5207
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",46076485.84,0,5208
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,"",31296743.29,0,5209
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",NGL,"",4353894,0,5210
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,"",51195011.97,0,5211
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Other Products,"",10250883.5,0,5212
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",264752.5,0,5213
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"",Not tied to a location,"","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",27759.14,0,5214
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",100000,0,5215
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",-46.28,0,5216
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gypsum,"",-41131.72,0,5217
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",110.91,0,5218
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",-5043.26,0,5219
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",1391398.1,0,5220
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Sand & Gravel,"",405000,0,5221
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",,0,5222
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",164330.96,0,5223
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Sand & Gravel,"",454500,0,5224
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",2529423.19,0,5225
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",4379598.77,0,5226
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",361869.74,0,5227
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",21255214.77,0,5228
Monthly,2016,2016,5,May,8,2016-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Other Products,"",246747.63,0,5229
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",17185126,0,5230
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Not tied to a commodity,"",1251224.37,0,5231
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Gas,"",23447.83,0,5232
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",NGL,"",8045.09,0,5233
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil,"",-119192.96,0,5234
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil & Gas,"",12477779.97,0,5235
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",27783300,0,5236
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,"",18973476.39,0,5237
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",NGL,"",6718968.56,0,5238
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,"",282100341.2,0,5239
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Other Products,"",-415.06,0,5240
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",3440000,0,5241
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,"",741.04,0,5242
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",34004191,0,5243
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Coal,"",41360.57,0,5244
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Geothermal,"",445.74,0,5245
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gilsonite,"",-1806,0,5246
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Hardrock,"",44849.75,0,5247
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",NGL,"",6328.6,0,5248
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil,"",-1359.54,0,5249
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil & Gas,"",-258840.12,0,5250
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Phosphate,"",4227,0,5251
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Potassium,"",1154.29,0,5252
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Sodium,"",116.89,0,5253
Monthly,2016,2016,6,June,9,2016-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",47565,0,5254
