period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Converse",56009,WY,Wyoming,Converse,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),29754466,0,5680
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Crook",56011,WY,Wyoming,Crook,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),34820,0,5681
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Crook",56011,WY,Wyoming,Crook,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),729386,0,5682
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Fremont",56013,WY,Wyoming,Fremont,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),791274,0,5683
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Fremont",56013,WY,Wyoming,Fremont,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),106734184,0,5684
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Hot Springs",56017,WY,Wyoming,Hot Springs,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),286879,0,5685
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Hot Springs",56017,WY,Wyoming,Hot Springs,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2215808,0,5686
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Johnson",56019,WY,Wyoming,Johnson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),812096,0,5687
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Johnson",56019,WY,Wyoming,Johnson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),273785796,0,5688
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Laramie",56021,WY,Wyoming,Laramie,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2743,0,5689
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Laramie",56021,WY,Wyoming,Laramie,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),16271,0,5690
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Lincoln",56023,WY,Wyoming,Lincoln,Federal,Onshore,Federal Onshore,County,County,"",Salt,Salt (tons),155800,0,5691
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Lincoln",56023,WY,Wyoming,Lincoln,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),406741,0,5692
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Lincoln",56023,WY,Wyoming,Lincoln,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),1708675,0,5693
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Lincoln",56023,WY,Wyoming,Lincoln,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),53791635,0,5694
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Natrona",56025,WY,Wyoming,Natrona,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),5033838,0,5695
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Natrona",56025,WY,Wyoming,Natrona,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),26034319,0,5696
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Niobrara",56027,WY,Wyoming,Niobrara,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),343261,0,5697
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Niobrara",56027,WY,Wyoming,Niobrara,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),711874,0,5698
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Park",56029,WY,Wyoming,Park,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4677324,0,5699
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Park",56029,WY,Wyoming,Park,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6257667,0,5700
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sheridan",56033,WY,Wyoming,Sheridan,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),8124,0,5701
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sheridan",56033,WY,Wyoming,Sheridan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9813667,0,5702
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sublette",56035,WY,Wyoming,Sublette,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),7121053,0,5703
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sublette",56035,WY,Wyoming,Sublette,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1118189928,0,5704
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Sodium Bisulfite,Sodium Bisulfite (tons),813,0,5705
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Sulfide,Sulfide (tons),34190,0,5706
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Sodium Bi-Carbonate,Sodium Bi-Carbonate (tons),57162,0,5707
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Sodium Sesquicarbonate,Sodium Sesquicarbonate (tons),105164,0,5708
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Purge Liquor,Purge Liquor (tons - equivalent),110095,0,5709
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Trona Ore,Trona Ore (tons),168713,0,5710
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),2285427,0,5711
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2295435,0,5712
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Soda Ash,Soda Ash (tons),5966025,0,5713
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),134591870,0,5714
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Uinta",56041,WY,Wyoming,Uinta,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),448700,0,5715
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Uinta",56041,WY,Wyoming,Uinta,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),48575085,0,5716
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Washakie",56043,WY,Wyoming,Washakie,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),503016,0,5717
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Washakie",56043,WY,Wyoming,Washakie,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),755935,0,5718
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Weston",56045,WY,Wyoming,Weston,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),400266,0,5719
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Weston",56045,WY,Wyoming,Weston,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1018729,0,5720
Fiscal Year,0,2010,0,"",0,2010-01-01,"Arkansas, Scott",05127,AR,Arkansas,Scott,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),11630,0,5721
Fiscal Year,0,2010,0,"",0,2010-01-01,"Arkansas, Sebastian",05131,AR,Arkansas,Sebastian,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),3774,0,5722
Fiscal Year,0,2010,0,"",0,2010-01-01,"California, Kern",06029,CA,California,Kern,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),149,0,5723
Fiscal Year,0,2010,0,"",0,2010-01-01,"California, Kern",06029,CA,California,Kern,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),245,0,5724
Fiscal Year,0,2010,0,"",0,2010-01-01,"California, San Luis Obispo",06079,CA,California,San Luis Obispo,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),206,0,5725
Fiscal Year,0,2010,0,"",0,2010-01-01,"California, San Luis Obispo",06079,CA,California,San Luis Obispo,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),340,0,5726
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Garfield",08045,CO,Colorado,Garfield,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),5695,0,5727
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Garfield",08045,CO,Colorado,Garfield,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),2079689,0,5728
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),261,0,5729
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),485145,0,5730
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Mesa",08077,CO,Colorado,Mesa,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),107,0,5731
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Mesa",08077,CO,Colorado,Mesa,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),40560,0,5732
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),360,0,5733
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),3464,0,5734
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),26286,0,5735
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),4158438,0,5736
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, San Miguel",08113,CO,Colorado,San Miguel,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),117,0,5737
Fiscal Year,0,2010,0,"",0,2010-01-01,"Colorado, San Miguel",08113,CO,Colorado,San Miguel,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),373610,0,5738
Fiscal Year,0,2010,0,"",0,2010-01-01,"Montana, Fallon",30025,MT,Montana,Fallon,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),206,0,5739
Fiscal Year,0,2010,0,"",0,2010-01-01,"Montana, Fallon",30025,MT,Montana,Fallon,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),284,0,5740
Fiscal Year,0,2010,0,"",0,2010-01-01,"Montana, Phillips",30071,MT,Montana,Phillips,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),9526,0,5741
Fiscal Year,0,2010,0,"",0,2010-01-01,"North Dakota, Bowman",38011,ND,North Dakota,Bowman,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),174,0,5742
Fiscal Year,0,2010,0,"",0,2010-01-01,"North Dakota, Bowman",38011,ND,North Dakota,Bowman,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),245,0,5743
Fiscal Year,0,2010,0,"",0,2010-01-01,"New Mexico, Eddy",35015,NM,New Mexico,Eddy,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),224074,0,5744
Fiscal Year,0,2010,0,"",0,2010-01-01,"New Mexico, Eddy",35015,NM,New Mexico,Eddy,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),7458906,0,5745
Fiscal Year,0,2010,0,"",0,2010-01-01,"New Mexico, Lea",35025,NM,New Mexico,Lea,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),24895,0,5746
Fiscal Year,0,2010,0,"",0,2010-01-01,"New Mexico, Lea",35025,NM,New Mexico,Lea,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),377037,0,5747
Fiscal Year,0,2010,0,"",0,2010-01-01,"New Mexico, Rio Arriba",35039,NM,New Mexico,Rio Arriba,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),338,0,5748
Fiscal Year,0,2010,0,"",0,2010-01-01,"New Mexico, Rio Arriba",35039,NM,New Mexico,Rio Arriba,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),111035,0,5749
Fiscal Year,0,2010,0,"",0,2010-01-01,"New Mexico, San Juan",35045,NM,New Mexico,San Juan,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),161300,0,5750
Fiscal Year,0,2010,0,"",0,2010-01-01,"Oklahoma, Major",40093,OK,Oklahoma,Major,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),141,0,5751
Fiscal Year,0,2010,0,"",0,2010-01-01,"Oklahoma, Major",40093,OK,Oklahoma,Major,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),3491,0,5752
Fiscal Year,0,2010,0,"",0,2010-01-01,"Texas, Shelby",48419,TX,Texas,Shelby,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),80792,0,5753
Fiscal Year,0,2010,0,"",0,2010-01-01,"Utah, Duchesne",49013,UT,Utah,Duchesne,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),3307,0,5754
Fiscal Year,0,2010,0,"",0,2010-01-01,"Utah, Duchesne",49013,UT,Utah,Duchesne,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),208928,0,5755
Fiscal Year,0,2010,0,"",0,2010-01-01,"Utah, San Juan",49037,UT,Utah,San Juan,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),4891,0,5756
Fiscal Year,0,2010,0,"",0,2010-01-01,"Utah, San Juan",49037,UT,Utah,San Juan,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),1805298,0,5757
Fiscal Year,0,2010,0,"",0,2010-01-01,"Utah, Uintah",49047,UT,Utah,Uintah,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),92170,0,5758
Fiscal Year,0,2010,0,"",0,2010-01-01,"Utah, Uintah",49047,UT,Utah,Uintah,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),203215,0,5759
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Campbell",56005,WY,Wyoming,Campbell,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),644364,0,5760
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Carbon",56007,WY,Wyoming,Carbon,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),4563,0,5761
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Carbon",56007,WY,Wyoming,Carbon,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),477642,0,5762
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Fremont",56013,WY,Wyoming,Fremont,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),4021,0,5763
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Johnson",56019,WY,Wyoming,Johnson,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),932,0,5764
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Johnson",56019,WY,Wyoming,Johnson,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),9042931,0,5765
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Lincoln",56023,WY,Wyoming,Lincoln,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),8114,0,5766
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Lincoln",56023,WY,Wyoming,Lincoln,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),873871,0,5767
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Park",56029,WY,Wyoming,Park,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),29307,0,5768
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sheridan",56033,WY,Wyoming,Sheridan,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),2981,0,5769
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sublette",56035,WY,Wyoming,Sublette,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),17068,0,5770
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sublette",56035,WY,Wyoming,Sublette,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),2115467,0,5771
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),6946,0,5772
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Sweetwater",56037,WY,Wyoming,Sweetwater,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),720781,0,5773
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Uinta",56041,WY,Wyoming,Uinta,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Oil,Oil (bbl),359,0,5774
Fiscal Year,0,2010,0,"",0,2010-01-01,"Wyoming, Uinta",56041,WY,Wyoming,Uinta,Mixed Exploratory,Onshore,Mixed Exploratory,County,County,"",Gas,Gas (mcf),66545,0,5775
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Cinders,Cinders (tons),6637,0,5776
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),21467610,0,5777
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal Waste,Coal Waste (Sub-Econ ),19270,0,5778
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal-Bituminous-Raw,Coal-Bituminous-Raw (tons),5808,0,5779
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper Concentrate,Copper Concentrate (tons),133003,0,5780
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),288808600,0,5781
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","","Geothermal - Electrical Generation, Kilowatt Hours","Geothermal - Electrical Generation, Kilowatt Hours",1185161,0,5782
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gypsum,Gypsum (tons),335027,0,5783
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),14768401,0,5784
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Sand/Gravel,Sand/Gravel (tons),1347208,0,5785
Fiscal Year,0,2010,0,"",0,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Sand/Gravel-Cubic Yards,Sand/Gravel-Cubic Yards (cyd),8460,0,5786
Fiscal Year,0,2011,0,"",0,2011-01-01,Alaska Offshore,AKR,"","","",Federal,Offshore,Federal Offshore,Offshore,Area,Alaska Offshore,Oil,Oil (bbl),1163866,0,5787
Fiscal Year,0,2011,0,"",0,2011-01-01,Alaska Offshore,AKR,"","","",Federal,Offshore,Federal Offshore,Offshore,Area,Alaska Offshore,Gas,Gas (mcf),32258882,0,5788
Fiscal Year,0,2011,0,"",0,2011-01-01,Gull of Mexico,GMR,"","","",Federal,Offshore,Federal Offshore,Offshore,Area,Offshore Gulf,Oil,Oil (bbl),503110096,0,5789
Fiscal Year,0,2011,0,"",0,2011-01-01,Gull of Mexico,GMR,"","","",Federal,Offshore,Federal Offshore,Offshore,Area,Offshore Gulf,Gas,Gas (mcf),1933016174,0,5790
Fiscal Year,0,2011,0,"",0,2011-01-01,Pacific,POR,"","","",Federal,Offshore,Federal Offshore,Offshore,Area,Pacific,Oil,Oil (bbl),20282661,0,5791
Fiscal Year,0,2011,0,"",0,2011-01-01,Pacific,POR,"","","",Federal,Offshore,Federal Offshore,Offshore,Area,Pacific,Gas,Gas (mcf),38171618,0,5792
Fiscal Year,0,2011,0,"",0,2011-01-01,"Louisiana, Central Gulf of Mexico",,LA,Louisiana,Central Gulf of Mexico,Federal,Offshore,Federal Offshore,County,Parish,"",Salt,Salt (tons),22619,0,5793
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alaska, Kenai Peninsula",02122,AK,Alaska,Kenai Peninsula,Federal,Onshore,Federal Onshore,County,Borough,"",Oil,Oil (bbl),251653,0,5794
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alaska, Kenai Peninsula",02122,AK,Alaska,Kenai Peninsula,Federal,Onshore,Federal Onshore,County,Borough,"",Gas,Gas (mcf),14726650,0,5795
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Baldwin",01003,AL,Alabama,Baldwin,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),23,0,5796
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Baldwin",01003,AL,Alabama,Baldwin,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),46672,0,5797
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Covington",01039,AL,Alabama,Covington,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),18927,0,5798
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Escambia",01053,AL,Alabama,Escambia,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1080,0,5799
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Escambia",01053,AL,Alabama,Escambia,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),8879,0,5800
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Fayette",01057,AL,Alabama,Fayette,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4121,0,5801
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Fayette",01057,AL,Alabama,Fayette,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),2697346,0,5802
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Jefferson",01073,AL,Alabama,Jefferson,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),38783,0,5803
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Lamar",01075,AL,Alabama,Lamar,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),655,0,5804
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Lamar",01075,AL,Alabama,Lamar,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),856,0,5805
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Mobile",01097,AL,Alabama,Mobile,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),5239,0,5806
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Mobile",01097,AL,Alabama,Mobile,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),16712218,0,5807
Fiscal Year,0,2011,0,"",0,2011-01-01,"Alabama, Tuscaloosa",01125,AL,Alabama,Tuscaloosa,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),537680,0,5808
Fiscal Year,0,2011,0,"",0,2011-01-01,"Arkansas, Cleburne",05023,AR,Arkansas,Cleburne,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),240400,0,5809
Fiscal Year,0,2011,0,"",0,2011-01-01,"Arkansas, Columbia",05027,AR,Arkansas,Columbia,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2,0,5810
Fiscal Year,0,2011,0,"",0,2011-01-01,"Arkansas, Columbia",05027,AR,Arkansas,Columbia,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2777,0,5811
Fiscal Year,0,2011,0,"",0,2011-01-01,"Arkansas, Conway",05029,AR,Arkansas,Conway,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1329554,0,5812
Fiscal Year,0,2011,0,"",0,2011-01-01,"Arkansas, Crawford",05033,AR,Arkansas,Crawford,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),110187,0,5813
Fiscal Year,0,2011,0,"",0,2011-01-01,"Arkansas, Faulkner",05045,AR,Arkansas,Faulkner,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),336768,0,5814
