period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Monthly,2017,2017,1,January,4,2017-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),25588486,0,1352
Monthly,2017,2017,1,January,4,2017-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5422189,0,1353
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),93074431,0,1354
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),49591639,0,1355
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26764551,0,1356
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),243726845,0,1357
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),13027937,0,1358
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1270347,0,1359
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),23345158,0,1360
Monthly,2017,2017,2,February,5,2017-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5031447,0,1361
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),106326786,0,1362
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),55601947,0,1363
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),24856969,0,1364
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),274305082,0,1365
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),14872691,0,1366
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),994299,0,1367
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26105685,0,1368
Monthly,2017,2017,3,March,6,2017-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5680617,0,1369
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),95310966,0,1370
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),50482825,0,1371
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),23773493,0,1372
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),266798988,0,1373
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),14464638,0,1374
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1006718,0,1375
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),25420304,0,1376
Monthly,2017,2017,4,April,7,2017-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5558533,0,1377
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),99387065,0,1378
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),52785904,0,1379
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26338321,0,1380
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),269515791,0,1381
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),15390094,0,1382
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1133016,0,1383
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27114232,0,1384
Monthly,2017,2017,5,May,8,2017-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5796042,0,1385
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),90631538,0,1386
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),49430561,0,1387
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26859514,0,1388
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),263002516,0,1389
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),14218297,0,1390
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1211408,0,1391
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),26898394,0,1392
Monthly,2017,2017,6,June,9,2017-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5892264,0,1393
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),97839271,0,1394
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),55000595,0,1395
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),29686410,0,1396
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),270855933,0,1397
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),15037265,0,1398
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),920473,0,1399
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27883966,0,1400
Monthly,2017,2017,7,July,10,2017-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),6112598,0,1401
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),92785861,0,1402
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),53807564,0,1403
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),30158575,0,1404
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),270937864,0,1405
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),15606372,0,1406
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1203341,0,1407
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),28769298,0,1408
Monthly,2017,2017,8,August,11,2017-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),6504599,0,1409
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),88477827,0,1410
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),51297753,0,1411
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),27217702,0,1412
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),267026758,0,1413
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),15929281,0,1414
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),958857,0,1415
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),27867812,0,1416
Monthly,2017,2017,9,September,12,2017-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),6269836,0,1417
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),80648649,0,1418
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),46471683,0,1419
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),27484858,0,1420
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),275907110,0,1421
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),16868765,0,1422
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1123323,0,1423
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),29331157,0,1424
Monthly,2017,2018,10,October,1,2017-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),6622188,0,1425
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),81786392,0,1426
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),51449089,0,1427
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26341943,0,1428
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),270431546,0,1429
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),16733902,0,1430
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1147396,0,1431
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),29579019,0,1432
Monthly,2017,2018,11,November,2,2017-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),6609689,0,1433
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),78479852,0,1434
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),49114542,0,1435
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26144818,0,1436
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),282235342,0,1437
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),17821651,0,1438
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1361183,0,1439
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),31731644,0,1440
Monthly,2017,2018,12,December,3,2017-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),6829359,0,1441
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),78975503,0,1442
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),51234043,0,1443
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),24632904,0,1444
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),280124438,0,1445
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),17369165,0,1446
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1354891,0,1447
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),31957614,0,1448
Monthly,2018,2018,1,January,4,2018-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),6728656,0,1449
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),74931310,0,1450
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),48381588,0,1451
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),25195995,0,1452
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),254079013,0,1453
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),16439457,0,1454
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),701497,0,1455
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),28904103,0,1456
Monthly,2018,2018,2,February,5,2018-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),5926159,0,1457
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),84056052,0,1458
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),53325122,0,1459
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),25653837,0,1460
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),283498311,0,1461
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),18559449,0,1462
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),827534,0,1463
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33062354,0,1464
Monthly,2018,2018,3,March,6,2018-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7000962,0,1465
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),76397066,0,1466
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),48554454,0,1467
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),22154981,0,1468
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),273694521,0,1469
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),18687175,0,1470
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),815363,0,1471
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33118524,0,1472
Monthly,2018,2018,4,April,7,2018-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7461254,0,1473
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),78906602,0,1474
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),48106383,0,1475
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),22509973,0,1476
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),279404115,0,1477
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),18913412,0,1478
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1223737,0,1479
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33861216,0,1480
Monthly,2018,2018,5,May,8,2018-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7699118,0,1481
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),79129549,0,1482
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),50363353,0,1483
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),24851719,0,1484
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),267130703,0,1485
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),17838962,0,1486
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1024930,0,1487
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),32530733,0,1488
Monthly,2018,2018,6,June,9,2018-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7279669,0,1489
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),92152591,0,1490
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),58342090,0,1491
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26629804,0,1492
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),279394165,0,1493
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),19333994,0,1494
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1200779,0,1495
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),32943278,0,1496
Monthly,2018,2018,7,July,10,2018-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7291396,0,1497
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),98058395,0,1498
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),61077832,0,1499
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),27555964,0,1500
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),282218144,0,1501
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),20565541,0,1502
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1444528,0,1503
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33383849,0,1504
Monthly,2018,2018,8,August,11,2018-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7464761,0,1505
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),88571105,0,1506
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),54366049,0,1507
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),29721951,0,1508
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),274186940,0,1509
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),20648258,0,1510
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1182334,0,1511
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),32926345,0,1512
Monthly,2018,2018,9,September,12,2018-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7579226,0,1513
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),86432462,0,1514
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),54676371,0,1515
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26731949,0,1516
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),287083366,0,1517
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),22157241,0,1518
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1252350,0,1519
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),33822215,0,1520
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),7827287,0,1521
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),90541337,0,1522
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),58949186,0,1523
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),26932688,0,1524
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),274868944,0,1525
Monthly,2018,2019,11,November,2,2018-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),21402229,0,1526
