Calendar Year,Land Category,State,Offshore Region,Revenue Type,Commodity,Revenue
1997,Onshore,Wyoming,,Royalty,Oil,"$90,118,874.00 "
1997,Onshore,Wyoming,,Royalty,Other,"$23,336,115.00 "
1998,Offshore,,Alaska,Bonus,,"$5,327,093.00 "
1998,Offshore,,Alaska,Other Revenues,,"$94,178.00 "
1998,Offshore,,Alaska,Rent,,"$2,004,222.00 "
1998,Offshore,,Atlantic,Other Revenues,,"$198,000.00 "
1998,Offshore,,Atlantic,Rent,,"$442,368.00 "
1998,Offshore,,Gulf,Bonus,,"$1,315,005,818.00 "
1998,Offshore,,Gulf,Other Revenues,,"($23,951,691.00)"
1998,Offshore,,Gulf,Rent,,"$256,028,531.00 "
1998,Offshore,,Gulf,Royalty,Gas,"$1,785,951,133.00 "
1998,Offshore,,Gulf,Royalty,Oil,"$859,959,556.00 "
1998,Offshore,,Gulf,Royalty,Other,"$56,841,602.00 "
1998,Offshore,,Pacific,Other Revenues,,"$6,398,459.00 "
1998,Offshore,,Pacific,Royalty,Gas,"$9,264,381.00 "
1998,Offshore,,Pacific,Royalty,Oil,"$48,547,803.00 "
1998,Offshore,,Pacific,Royalty,Other,"$525,879.00 "
1998,Onshore,Alabama,,Bonus,,"$3,643.00 "
1998,Onshore,Alabama,,Other Revenues,,"($43,560.00)"
1998,Onshore,Alabama,,Rent,,"$45,329.00 "
1998,Onshore,Alabama,,Royalty,Coal,"$1,519,784.00 "
1998,Onshore,Alabama,,Royalty,Gas,"$244,180.00 "
1998,Onshore,Alabama,,Royalty,Oil,"$125,035.00 "
1998,Onshore,Alabama,,Royalty,Other,"$8,041.00 "
1998,Onshore,Alaska,,Other Revenues,,"($29,954.00)"
1998,Onshore,Alaska,,Rent,,"$10,895.00 "
1998,Onshore,Alaska,,Royalty,Gas,"$3,355,447.00 "
1998,Onshore,Alaska,,Royalty,Oil,"$852,085.00 "
1998,Onshore,Alaska,,Royalty,Other,"$20,983.00 "
1998,Onshore,Arizona,,Bonus,,"$149,987.00 "
1998,Onshore,Arizona,,Rent,,"$155,441.00 "
1998,Onshore,Arizona,,Royalty,Coal,"$32,582,376.00 "
1998,Onshore,Arizona,,Royalty,Gas,"$114,071.00 "
1998,Onshore,Arizona,,Royalty,Oil,"$179,553.00 "
1998,Onshore,Arizona,,Royalty,Other,"$3,096,466.00 "
1998,Onshore,Arkansas,,Bonus,,"$116,874.00 "
1998,Onshore,Arkansas,,Other Revenues,,"$179,115.00 "
1998,Onshore,Arkansas,,Rent,,"$362,483.00 "
1998,Onshore,Arkansas,,Royalty,Gas,"$2,620,988.00 "
1998,Onshore,Arkansas,,Royalty,Oil,$779.00 
1998,Onshore,Arkansas,,Royalty,Other,"$2,162.00 "
1998,Onshore,California,,Bonus,,"$669,733.00 "
1998,Onshore,California,,Other Revenues,,"$1,805,528.00 "
1998,Onshore,California,,Rent,,"$424,134.00 "
1998,Onshore,California,,Royalty,Gas,"$2,299,886.00 "
1998,Onshore,California,,Royalty,Oil,"$11,818,536.00 "
1998,Onshore,California,,Royalty,Other,"$18,932,752.00 "
1998,Onshore,Colorado,,Bonus,,"$3,505,467.00 "
1998,Onshore,Colorado,,Other Revenues,,"$169,443.00 "
1998,Onshore,Colorado,,Rent,,"$3,934,934.00 "
1998,Onshore,Colorado,,Royalty,Coal,"$35,241,221.00 "
1998,Onshore,Colorado,,Royalty,Gas,"$57,027,421.00 "
1998,Onshore,Colorado,,Royalty,Oil,"$10,351,479.00 "
1998,Onshore,Colorado,,Royalty,Other,"$11,801,361.00 "
1998,Onshore,Florida,,Other Revenues,,"$1,971.00 "
1998,Onshore,Florida,,Rent,,"$3,847.00 "
1998,Onshore,Florida,,Royalty,Oil,"$16,813.00 "
1998,Onshore,Georgia,,Other Revenues,,"$1,518.00 "
1998,Onshore,Georgia,,Rent,,"($1,089.00)"
1998,Onshore,Idaho,,Other Revenues,,"$87,261.00 "
1998,Onshore,Idaho,,Rent,,"$7,875.00 "
1998,Onshore,Idaho,,Royalty,Other,"$5,131,880.00 "
1998,Onshore,Illinois,,Other Revenues,,$687.00 
1998,Onshore,Illinois,,Rent,,$516.00 
1998,Onshore,Illinois,,Royalty,Oil,"$86,306.00 "
1998,Onshore,Kansas,,Bonus,,"$13,230.00 "
1998,Onshore,Kansas,,Other Revenues,,"$101,898.00 "
1998,Onshore,Kansas,,Rent,,"$9,764.00 "
1998,Onshore,Kansas,,Royalty,Gas,"$4,215,380.00 "
1998,Onshore,Kansas,,Royalty,Oil,"$349,988.00 "
1998,Onshore,Kansas,,Royalty,Other,"$98,771.00 "
1998,Onshore,Kentucky,,Bonus,,$724.00 
1998,Onshore,Kentucky,,Other Revenues,,"$22,487.00 "
1998,Onshore,Kentucky,,Rent,,"$20,321.00 "
1998,Onshore,Kentucky,,Royalty,Coal,"$99,445.00 "
1998,Onshore,Kentucky,,Royalty,Gas,"$84,914.00 "
1998,Onshore,Kentucky,,Royalty,Oil,"$2,811.00 "
1998,Onshore,Louisiana,,Bonus,,"$131,163.00 "
1998,Onshore,Louisiana,,Other Revenues,,"($376,765.00)"
1998,Onshore,Louisiana,,Rent,,"$433,854.00 "
1998,Onshore,Louisiana,,Royalty,Gas,"$5,902,643.00 "
1998,Onshore,Louisiana,,Royalty,Oil,"$1,847,030.00 "
1998,Onshore,Louisiana,,Royalty,Other,"$355,980.00 "
1998,Onshore,Maryland,,Other Revenues,,"$9,478.00 "
1998,Onshore,Maryland,,Rent,,$496.00 
1998,Onshore,Michigan,,Other Revenues,,"$13,302.00 "
1998,Onshore,Michigan,,Rent,,"$176,089.00 "
1998,Onshore,Michigan,,Royalty,Gas,"$1,377,561.00 "
1998,Onshore,Michigan,,Royalty,Oil,"$171,852.00 "
1998,Onshore,Michigan,,Royalty,Other,"$30,847.00 "
1998,Onshore,Minnesota,,Other Revenues,,"$48,660.00 "
1998,Onshore,Minnesota,,Rent,,"$1,828.00 "
1998,Onshore,Mississippi,,Bonus,,"$109,808.00 "
1998,Onshore,Mississippi,,Other Revenues,,"$5,321.00 "
1998,Onshore,Mississippi,,Rent,,"$786,150.00 "
1998,Onshore,Mississippi,,Royalty,Gas,"$363,741.00 "
1998,Onshore,Mississippi,,Royalty,Oil,"$833,440.00 "
1998,Onshore,Missouri,,Other Revenues,,"$15,393.00 "
1998,Onshore,Missouri,,Rent,,"$2,163.00 "
1998,Onshore,Missouri,,Royalty,Other,"$3,787,390.00 "
1998,Onshore,Montana,,Bonus,,"$1,713,478.00 "
1998,Onshore,Montana,,Other Revenues,,"$1,003,555.00 "
1998,Onshore,Montana,,Rent,,"$2,214,224.00 "
1998,Onshore,Montana,,Royalty,Coal,"$28,941,482.00 "
1998,Onshore,Montana,,Royalty,Gas,"$3,987,812.00 "
1998,Onshore,Montana,,Royalty,Oil,"$5,281,439.00 "
1998,Onshore,Montana,,Royalty,Other,"$128,963.00 "
1998,Onshore,Nebraska,,Bonus,,"$1,840.00 "
1998,Onshore,Nebraska,,Other Revenues,,"$18,401.00 "
1998,Onshore,Nebraska,,Rent,,"$5,312.00 "
1998,Onshore,Nebraska,,Royalty,Oil,"$105,976.00 "
1998,Onshore,Nevada,,Bonus,,"$158,596.00 "
1998,Onshore,Nevada,,Other Revenues,,"$14,660.00 "
1998,Onshore,Nevada,,Rent,,"$2,836,032.00 "
1998,Onshore,Nevada,,Royalty,Oil,"$982,412.00 "
1998,Onshore,Nevada,,Royalty,Other,"$4,987,034.00 "
1998,Onshore,New Mexico,,Bonus,,"$12,433,107.00 "
1998,Onshore,New Mexico,,Other Revenues,,"($1,050,709.00)"
1998,Onshore,New Mexico,,Rent,,"$3,083,294.00 "
1998,Onshore,New Mexico,,Royalty,Coal,"$40,955,468.00 "
1998,Onshore,New Mexico,,Royalty,Gas,"$234,803,031.00 "
1998,Onshore,New Mexico,,Royalty,Oil,"$38,398,571.00 "
1998,Onshore,New Mexico,,Royalty,Other,"$20,648,609.00 "
1998,Onshore,New York,,Royalty,Gas,"$8,846.00 "
1998,Onshore,North Carolina,,Other Revenues,,$474.00 
1998,Onshore,North Dakota,,Bonus,,"$324,683.00 "
1998,Onshore,North Dakota,,Other Revenues,,"$59,621.00 "
1998,Onshore,North Dakota,,Rent,,"$877,873.00 "
1998,Onshore,North Dakota,,Royalty,Coal,"$1,163,685.00 "
1998,Onshore,North Dakota,,Royalty,Gas,"$880,146.00 "
1998,Onshore,North Dakota,,Royalty,Oil,"$10,347,066.00 "
1998,Onshore,North Dakota,,Royalty,Other,"$13,137.00 "
1998,Onshore,Ohio,,Bonus,,$652.00 
1998,Onshore,Ohio,,Other Revenues,,($289.00)
1998,Onshore,Ohio,,Rent,,"$26,927.00 "
1998,Onshore,Ohio,,Royalty,Gas,"$205,819.00 "
1998,Onshore,Ohio,,Royalty,Oil,"$20,285.00 "
1998,Onshore,Oklahoma,,Bonus,,"$703,244.00 "
1998,Onshore,Oklahoma,,Other Revenues,,"$125,410.00 "
1998,Onshore,Oklahoma,,Rent,,"$246,037.00 "
1998,Onshore,Oklahoma,,Royalty,Coal,"$537,338.00 "
1998,Onshore,Oklahoma,,Royalty,Gas,"$11,663,412.00 "
1998,Onshore,Oklahoma,,Royalty,Oil,"$3,538,741.00 "
1998,Onshore,Oklahoma,,Royalty,Other,"$244,601.00 "
1998,Onshore,Oregon,,Rent,,"$110,483.00 "
1998,Onshore,Pennsylvania,,Other Revenues,,"$21,682.00 "
1998,Onshore,Pennsylvania,,Rent,,"$1,130.00 "
1998,Onshore,Pennsylvania,,Royalty,Gas,"$23,619.00 "
1998,Onshore,Pennsylvania,,Royalty,Oil,$246.00 
1998,Onshore,South Dakota,,Bonus,,"$14,962.00 "
1998,Onshore,South Dakota,,Other Revenues,,"$22,759.00 "
1998,Onshore,South Dakota,,Rent,,"$323,698.00 "
1998,Onshore,South Dakota,,Royalty,Gas,"$69,870.00 "
1998,Onshore,South Dakota,,Royalty,Oil,"$359,754.00 "
1998,Onshore,Texas,,Bonus,,"$100,913.00 "
1998,Onshore,Texas,,Other Revenues,,"$73,582.00 "
1998,Onshore,Texas,,Rent,,"$360,759.00 "
1998,Onshore,Texas,,Royalty,Gas,"$17,399,378.00 "
1998,Onshore,Texas,,Royalty,Oil,"$3,175,408.00 "
1998,Onshore,Texas,,Royalty,Other,"$735,862.00 "
1998,Onshore,Utah,,Bonus,,"$1,479,202.00 "
1998,Onshore,Utah,,Other Revenues,,"$889,977.00 "
1998,Onshore,Utah,,Rent,,"$4,538,833.00 "
1998,Onshore,Utah,,Royalty,Coal,"$35,311,293.00 "
1998,Onshore,Utah,,Royalty,Gas,"$17,696,862.00 "
1998,Onshore,Utah,,Royalty,Oil,"$24,666,645.00 "
1998,Onshore,Utah,,Royalty,Other,"$983,908.00 "
1998,Onshore,Virginia,,Other Revenues,,$500.00 
1998,Onshore,Virginia,,Rent,,"$2,017.00 "
1998,Onshore,Virginia,,Royalty,Gas,"$106,257.00 "
1998,Onshore,Virginia,,Royalty,Other,"$11,831.00 "
1998,Onshore,Washington,,Rent,,"$21,349.00 "
1998,Onshore,Washington,,Royalty,Coal,"$1,150,777.00 "
1998,Onshore,Washington,,Royalty,Other,"$237,185.00 "
1998,Onshore,West Virginia,,Other Revenues,,"$173,211.00 "
1998,Onshore,West Virginia,,Rent,,"$65,201.00 "
1998,Onshore,West Virginia,,Royalty,Gas,"$317,445.00 "
1998,Onshore,West Virginia,,Royalty,Oil,"$35,147.00 "
1998,Onshore,Wisconsin,,Rent,,$426.00 
1998,Onshore,Wyoming,,Bonus,,"$196,112,389.00 "
1998,Onshore,Wyoming,,Other Revenues,,"$1,715,531.00 "
1998,Onshore,Wyoming,,Rent,,"$18,131,087.00 "
1998,Onshore,Wyoming,,Royalty,Coal,"$168,231,302.00 "
1998,Onshore,Wyoming,,Royalty,Gas,"$130,946,691.00 "
1998,Onshore,Wyoming,,Royalty,Oil,"$50,620,866.00 "
1998,Onshore,Wyoming,,Royalty,Other,"$20,298,573.00 "
1999,Offshore,,Alaska,Other Revenues,,"$49,136.00 "
1999,Offshore,,Alaska,Rent,,"$1,369,389.00 "
1999,Offshore,,Atlantic,Rent,,"$331,776.00 "
1999,Offshore,,Gulf,Bonus,,"$249,257,630.00 "
1999,Offshore,,Gulf,Other Revenues,,"$52,318,434.00 "
1999,Offshore,,Gulf,Rent,,"$205,749,740.00 "
1999,Offshore,,Gulf,Royalty,Gas,"$1,674,267,262.00 "
1999,Offshore,,Gulf,Royalty,Oil,"$864,601,044.00 "
1999,Offshore,,Gulf,Royalty,Other,"$65,846,861.00 "
1999,Offshore,,Pacific,Other Revenues,,"$1,194,232.00 "
1999,Offshore,,Pacific,Rent,,"$2,049.00 "
1999,Offshore,,Pacific,Royalty,Gas,"$14,821,571.00 "
1999,Offshore,,Pacific,Royalty,Oil,"$58,052,352.00 "
1999,Offshore,,Pacific,Royalty,Other,"$526,979.00 "
1999,Onshore,Alabama,,Other Revenues,,"$148,320.00 "
1999,Onshore,Alabama,,Rent,,"$21,053.00 "
1999,Onshore,Alabama,,Royalty,Coal,"$2,342,573.00 "
1999,Onshore,Alabama,,Royalty,Gas,"$237,972.00 "
1999,Onshore,Alabama,,Royalty,Oil,"$134,074.00 "
1999,Onshore,Alabama,,Royalty,Other,"$8,380.00 "
1999,Onshore,Alaska,,Bonus,,"$104,598,258.00 "
1999,Onshore,Alaska,,Other Revenues,,"($29,560.00)"
1999,Onshore,Alaska,,Rent,,"$3,345,558.00 "
1999,Onshore,Alaska,,Royalty,Gas,"$3,443,008.00 "
1999,Onshore,Alaska,,Royalty,Oil,"$747,907.00 "
1999,Onshore,Alaska,,Royalty,Other,"$112,738.00 "
1999,Onshore,Arizona,,Rent,,"$128,607.00 "
1999,Onshore,Arizona,,Royalty,Coal,"$38,552,380.00 "
1999,Onshore,Arizona,,Royalty,Gas,"$133,621.00 "
1999,Onshore,Arizona,,Royalty,Oil,"$293,346.00 "
1999,Onshore,Arizona,,Royalty,Other,"$4,172,928.00 "
1999,Onshore,Arkansas,,Bonus,,"$187,847.00 "
1999,Onshore,Arkansas,,Other Revenues,,"($11,155.00)"
1999,Onshore,Arkansas,,Rent,,"$372,349.00 "
1999,Onshore,Arkansas,,Royalty,Gas,"$2,137,837.00 "
1999,Onshore,Arkansas,,Royalty,Oil,$546.00 
1999,Onshore,Arkansas,,Royalty,Other,"$1,091.00 "
1999,Onshore,California,,Bonus,,"$676,634.00 "
1999,Onshore,California,,Other Revenues,,"$2,416,994.00 "
1999,Onshore,California,,Rent,,"$398,028.00 "
1999,Onshore,California,,Royalty,Gas,"$1,962,220.00 "
1999,Onshore,California,,Royalty,Oil,"$12,655,262.00 "
1999,Onshore,California,,Royalty,Other,"$13,612,061.00 "
1999,Onshore,Colorado,,Bonus,,"$7,658,846.00 "
1999,Onshore,Colorado,,Other Revenues,,"$1,871,941.00 "
1999,Onshore,Colorado,,Rent,,"$3,656,614.00 "
1999,Onshore,Colorado,,Royalty,Coal,"$36,787,888.00 "
1999,Onshore,Colorado,,Royalty,Gas,"$53,352,573.00 "
1999,Onshore,Colorado,,Royalty,Oil,"$9,523,842.00 "
1999,Onshore,Colorado,,Royalty,Other,"$10,523,258.00 "
1999,Onshore,Florida,,Other Revenues,,"$1,889.00 "
1999,Onshore,Florida,,Rent,,"$2,627.00 "
1999,Onshore,Florida,,Royalty,Oil,"$12,579.00 "
1999,Onshore,Georgia,,Other Revenues,,$218.00 
1999,Onshore,Idaho,,Other Revenues,,"$105,328.00 "
1999,Onshore,Idaho,,Rent,,"$14,167.00 "
1999,Onshore,Idaho,,Royalty,Other,"$4,702,869.00 "
1999,Onshore,Illinois,,Other Revenues,,"$1,867.00 "
1999,Onshore,Illinois,,Rent,,($287.00)
1999,Onshore,Illinois,,Royalty,Oil,"$124,137.00 "
1999,Onshore,Kansas,,Bonus,,"$41,451.00 "
1999,Onshore,Kansas,,Other Revenues,,"$23,531.00 "
1999,Onshore,Kansas,,Rent,,"$16,335.00 "
1999,Onshore,Kansas,,Royalty,Gas,"$3,373,084.00 "
1999,Onshore,Kansas,,Royalty,Oil,"$275,264.00 "
1999,Onshore,Kansas,,Royalty,Other,"$161,479.00 "
1999,Onshore,Kentucky,,Other Revenues,,"$31,044.00 "
1999,Onshore,Kentucky,,Rent,,"$9,031.00 "
1999,Onshore,Kentucky,,Royalty,Coal,"$38,901.00 "
1999,Onshore,Kentucky,,Royalty,Gas,"$76,531.00 "
1999,Onshore,Kentucky,,Royalty,Oil,"$2,840.00 "
1999,Onshore,Louisiana,,Bonus,,"$1,234.00 "
1999,Onshore,Louisiana,,Other Revenues,,"$69,848.00 "
1999,Onshore,Louisiana,,Rent,,"$266,952.00 "
1999,Onshore,Louisiana,,Royalty,Gas,"$4,451,879.00 "
1999,Onshore,Louisiana,,Royalty,Oil,"$1,833,283.00 "
1999,Onshore,Louisiana,,Royalty,Other,"$593,798.00 "
1999,Onshore,Maryland,,Other Revenues,,"$9,621.00 "
1999,Onshore,Maryland,,Rent,,$496.00 
1999,Onshore,Michigan,,Bonus,,"$21,024.00 "
1999,Onshore,Michigan,,Other Revenues,,"$6,457.00 "
1999,Onshore,Michigan,,Rent,,"$133,069.00 "
1999,Onshore,Michigan,,Royalty,Gas,"$1,353,519.00 "
1999,Onshore,Michigan,,Royalty,Oil,"$135,288.00 "
1999,Onshore,Michigan,,Royalty,Other,"$24,089.00 "
1999,Onshore,Minnesota,,Other Revenues,,"$48,660.00 "
1999,Onshore,Minnesota,,Rent,,"$1,828.00 "
1999,Onshore,Mississippi,,Bonus,,"$33,468.00 "
1999,Onshore,Mississippi,,Other Revenues,,"$41,536.00 "
1999,Onshore,Mississippi,,Rent,,"$664,445.00 "
1999,Onshore,Mississippi,,Royalty,Gas,"$340,579.00 "
1999,Onshore,Mississippi,,Royalty,Oil,"$768,491.00 "
1999,Onshore,Missouri,,Other Revenues,,"$13,852.00 "
1999,Onshore,Missouri,,Rent,,"$1,515.00 "
1999,Onshore,Missouri,,Royalty,Other,"$4,133,456.00 "
1999,Onshore,Montana,,Bonus,,"$949,583.00 "
1999,Onshore,Montana,,Other Revenues,,"$406,285.00 "
1999,Onshore,Montana,,Rent,,"$2,374,091.00 "
1999,Onshore,Montana,,Royalty,Coal,"$27,755,270.00 "
1999,Onshore,Montana,,Royalty,Gas,"$4,138,876.00 "
1999,Onshore,Montana,,Royalty,Oil,"$5,762,336.00 "
1999,Onshore,Montana,,Royalty,Other,"$147,036.00 "
1999,Onshore,Nebraska,,Bonus,,$480.00 
1999,Onshore,Nebraska,,Other Revenues,,"$23,947.00 "
1999,Onshore,Nebraska,,Rent,,$840.00 
1999,Onshore,Nebraska,,Royalty,Gas,"$1,050.00 "
1999,Onshore,Nebraska,,Royalty,Oil,"$97,828.00 "
1999,Onshore,Nevada,,Bonus,,"$261,206.00 "
1999,Onshore,Nevada,,Other Revenues,,"$27,267.00 "
1999,Onshore,Nevada,,Rent,,"$2,072,350.00 "
1999,Onshore,Nevada,,Royalty,Oil,"$1,013,574.00 "
1999,Onshore,Nevada,,Royalty,Other,"$1,525,128.00 "
1999,Onshore,New Mexico,,Bonus,,"$6,957,466.00 "
1999,Onshore,New Mexico,,Other Revenues,,"$10,139,871.00 "
1999,Onshore,New Mexico,,Rent,,"$2,783,890.00 "
1999,Onshore,New Mexico,,Royalty,Coal,"$37,538,779.00 "
1999,Onshore,New Mexico,,Royalty,Gas,"$234,374,222.00 "
1999,Onshore,New Mexico,,Royalty,Oil,"$41,055,998.00 "
1999,Onshore,New Mexico,,Royalty,Other,"$25,887,086.00 "
1999,Onshore,New York,,Royalty,Gas,"$11,037.00 "
1999,Onshore,North Carolina,,Other Revenues,,$474.00 
1999,Onshore,North Dakota,,Bonus,,"$95,578.00 "
1999,Onshore,North Dakota,,Other Revenues,,"$77,854.00 "
1999,Onshore,North Dakota,,Rent,,"$710,432.00 "
1999,Onshore,North Dakota,,Royalty,Coal,"$1,040,555.00 "
1999,Onshore,North Dakota,,Royalty,Gas,"$742,527.00 "
1999,Onshore,North Dakota,,Royalty,Oil,"$10,525,145.00 "
1999,Onshore,North Dakota,,Royalty,Other,"$62,311.00 "
1999,Onshore,Ohio,,Bonus,,$228.00 
1999,Onshore,Ohio,,Other Revenues,,"$4,278.00 "
1999,Onshore,Ohio,,Rent,,"$14,440.00 "
1999,Onshore,Ohio,,Royalty,Gas,"$187,801.00 "
1999,Onshore,Ohio,,Royalty,Oil,"$21,527.00 "
1999,Onshore,Oklahoma,,Bonus,,"$269,949.00 "
1999,Onshore,Oklahoma,,Other Revenues,,"$111,930.00 "
1999,Onshore,Oklahoma,,Rent,,"$253,929.00 "
1999,Onshore,Oklahoma,,Royalty,Coal,"$441,447.00 "
1999,Onshore,Oklahoma,,Royalty,Gas,"$10,481,120.00 "
1999,Onshore,Oklahoma,,Royalty,Oil,"$3,245,850.00 "
1999,Onshore,Oklahoma,,Royalty,Other,"$274,416.00 "
1999,Onshore,Oregon,,Rent,,"$86,116.00 "
1999,Onshore,Pennsylvania,,Other Revenues,,"$19,914.00 "
1999,Onshore,Pennsylvania,,Rent,,"$1,127.00 "
1999,Onshore,Pennsylvania,,Royalty,Gas,"$28,225.00 "
1999,Onshore,Pennsylvania,,Royalty,Oil,$192.00 
1999,Onshore,South Dakota,,Other Revenues,,"$98,873.00 "
1999,Onshore,South Dakota,,Rent,,"$195,068.00 "
1999,Onshore,South Dakota,,Royalty,Gas,"$63,678.00 "
1999,Onshore,South Dakota,,Royalty,Oil,"$343,007.00 "
1999,Onshore,Tennessee,,Royalty,Gas,$10.00 
1999,Onshore,Texas,,Bonus,,"$366,651.00 "
1999,Onshore,Texas,,Other Revenues,,"$61,282.00 "
1999,Onshore,Texas,,Rent,,"$339,389.00 "
1999,Onshore,Texas,,Royalty,Gas,"$13,307,684.00 "
1999,Onshore,Texas,,Royalty,Oil,"$2,548,109.00 "
1999,Onshore,Texas,,Royalty,Other,"$919,629.00 "
1999,Onshore,Utah,,Bonus,,"$519,606.00 "
1999,Onshore,Utah,,Other Revenues,,"$901,105.00 "
1999,Onshore,Utah,,Rent,,"$4,215,493.00 "
1999,Onshore,Utah,,Royalty,Coal,"$31,520,284.00 "
1999,Onshore,Utah,,Royalty,Gas,"$20,259,940.00 "
1999,Onshore,Utah,,Royalty,Oil,"$20,031,015.00 "
1999,Onshore,Utah,,Royalty,Other,"$918,412.00 "
1999,Onshore,Virginia,,Bonus,,"$1,928.00 "
1999,Onshore,Virginia,,Other Revenues,,"$4,557.00 "
1999,Onshore,Virginia,,Rent,,"$1,398.00 "
1999,Onshore,Virginia,,Royalty,Gas,"$86,413.00 "
1999,Onshore,Virginia,,Royalty,Other,"$1,655.00 "
1999,Onshore,Washington,,Bonus,,"$35,787.00 "
1999,Onshore,Washington,,Rent,,"$68,649.00 "
1999,Onshore,Washington,,Royalty,Coal,"$2,923,324.00 "
1999,Onshore,Washington,,Royalty,Other,"$253,659.00 "
1999,Onshore,West Virginia,,Other Revenues,,"$151,676.00 "
1999,Onshore,West Virginia,,Rent,,"$113,525.00 "
1999,Onshore,West Virginia,,Royalty,Gas,"$299,155.00 "
1999,Onshore,West Virginia,,Royalty,Oil,"$23,212.00 "
1999,Onshore,Wisconsin,,Rent,,$180.00 
1999,Onshore,Wyoming,,Bonus,,"$204,968,859.00 "
1999,Onshore,Wyoming,,Other Revenues,,"($7,599,449.00)"
1999,Onshore,Wyoming,,Rent,,"$18,348,932.00 "
1999,Onshore,Wyoming,,Royalty,Coal,"$193,451,263.00 "
1999,Onshore,Wyoming,,Royalty,Gas,"$139,381,058.00 "
1999,Onshore,Wyoming,,Royalty,Oil,"$60,505,352.00 "
1999,Onshore,Wyoming,,Royalty,Other,"$19,612,433.00 "
2000,Offshore,,Alaska,Other Revenues,,"$49,405.00 "
2000,Offshore,,Alaska,Rent,,"$1,225,550.00 "
2000,Offshore,,Atlantic,Other Revenues,,
2000,Offshore,,Atlantic,Rent,,"$147,456.00 "
2000,Offshore,,Gulf,Bonus,,"$441,798,474.00 "
2000,Offshore,,Gulf,Other Revenues,,"$311,634,133.00 "
2000,Offshore,,Gulf,Rent,,"$206,011,926.00 "
2000,Offshore,,Gulf,Royalty,Gas,"$2,426,504,592.00 "
2000,Offshore,,Gulf,Royalty,Oil,"$1,533,863,296.00 "
2000,Offshore,,Gulf,Royalty,Other,"$139,953,521.00 "
2000,Offshore,,Pacific,Other Revenues,,"$12,554,745.00 "
2000,Offshore,,Pacific,Rent,,"$443,650.00 "
2000,Offshore,,Pacific,Royalty,Gas,"$25,371,372.00 "
2000,Offshore,,Pacific,Royalty,Oil,"$108,836,818.00 "
2000,Offshore,,Pacific,Royalty,Other,"$1,267,704.00 "
2000,Onshore,Alabama,,Bonus,,$602.00 
2000,Onshore,Alabama,,Other Revenues,,"$28,243.00 "
2000,Onshore,Alabama,,Rent,,"$42,959.00 "
2000,Onshore,Alabama,,Royalty,Coal,"$1,028,181.00 "
2000,Onshore,Alabama,,Royalty,Gas,"$316,744.00 "
2000,Onshore,Alabama,,Royalty,Oil,"$265,725.00 "
2000,Onshore,Alabama,,Royalty,Other,"$10,282.00 "
2000,Onshore,Alaska,,Other Revenues,,"$54,006.00 "
2000,Onshore,Alaska,,Rent,,"$3,400,282.00 "
2000,Onshore,Alaska,,Royalty,Gas,"$4,098,291.00 "
2000,Onshore,Alaska,,Royalty,Oil,"$1,181,931.00 "
2000,Onshore,Alaska,,Royalty,Other,"$123,982.00 "
2000,Onshore,Arizona,,Other Revenues,,
2000,Onshore,Arizona,,Rent,,"$141,291.00 "
2000,Onshore,Arizona,,Royalty,Coal,"$35,782,776.00 "
2000,Onshore,Arizona,,Royalty,Gas,"$124,439.00 "
2000,Onshore,Arizona,,Royalty,Oil,"$263,622.00 "
2000,Onshore,Arizona,,Royalty,Other,"$3,573,361.00 "
2000,Onshore,Arkansas,,Bonus,,$400.00 
2000,Onshore,Arkansas,,Other Revenues,,"$188,201.00 "
2000,Onshore,Arkansas,,Rent,,"$387,522.00 "
2000,Onshore,Arkansas,,Royalty,Gas,"$3,903,768.00 "
2000,Onshore,Arkansas,,Royalty,Oil,$643.00 
2000,Onshore,Arkansas,,Royalty,Other,"$2,518.00 "
2000,Onshore,California,,Bonus,,"$272,729.00 "
2000,Onshore,California,,Other Revenues,,"$1,589,597.00 "
2000,Onshore,California,,Rent,,"$481,166.00 "
2000,Onshore,California,,Royalty,Gas,"$3,261,428.00 "
2000,Onshore,California,,Royalty,Oil,"$26,069,753.00 "
2000,Onshore,California,,Royalty,Other,"$19,139,769.00 "
2000,Onshore,Colorado,,Bonus,,"$12,753,913.00 "
2000,Onshore,Colorado,,Other Revenues,,"$5,501,482.00 "
2000,Onshore,Colorado,,Rent,,"$4,392,889.00 "
2000,Onshore,Colorado,,Royalty,Coal,"$32,892,898.00 "
2000,Onshore,Colorado,,Royalty,Gas,"$93,444,369.00 "
2000,Onshore,Colorado,,Royalty,Oil,"$16,412,734.00 "
2000,Onshore,Colorado,,Royalty,Other,"$12,223,533.00 "
2000,Onshore,Florida,,Other Revenues,,"$2,173.00 "
2000,Onshore,Florida,,Rent,,"$6,219.00 "
2000,Onshore,Florida,,Royalty,Oil,"$35,520.00 "
2000,Onshore,Georgia,,Other Revenues,,$218.00 
2000,Onshore,Idaho,,Other Revenues,,"$89,680.00 "
2000,Onshore,Idaho,,Rent,,"($14,604.00)"
2000,Onshore,Idaho,,Royalty,Other,"$4,701,979.00 "
2000,Onshore,Illinois,,Other Revenues,,"($1,673.00)"
2000,Onshore,Illinois,,Rent,,"$2,748.00 "
2000,Onshore,Illinois,,Royalty,Oil,"$195,458.00 "
2000,Onshore,Kansas,,Bonus,,"$17,285.00 "
